raw_pattern,count
P1264L F2504F,1
L348L E2060K,1
31_32QG>HW,1
S562F Q403Q,1
G508L Q106K,1
188_189ME>I*,1
K933K D544N,1
353_354KG>N*,1
W440F P185N G671L G1031L,1
R143* P1639P E595K Q559K Q1982E,1
P970P A1038T,1
I411I Y401Y,1
R1647R G703D,1
L2755L S882F,1
P573L F157F,1
L46F L46F,1
S1599F Q684*,1
M368I I80I R58R,1
Y170H L427L,1
3507_3508ME>IK,1
F893F I88I,1
E331K S848S R503K R2524Q,1
E581K I331I,1
D90N E313K,1
P612S E31K,1
G1578D S239L,1
E878K E1379K,1
G1843S I1748I,1
E1269K V1219V,1
P2115L D2063N,1
F120F L2690L,1
S447Y D435N,1
I906I K257K,1
W534* G231E,1
E600E P368S,1
G441E E247E,1
D267N D267N,1
P459L P459L,1
P837S P837S S826* S826*,1
D600N D600N,1
P359S P359S,1
L894L L894L,1
R819H R819H,1
L200L L200L,1
P915P P915P,1
V1891V L6248F,1
N345I E542A,1
P4639Q P653H,1
402_403ED>DY,1
S114S T1418T,1
L646V V334V L646L T112T,1
G2744E D895N,1
I279I G102E,1
E207E P140S,1
F816F F1766F,1
Q2181Q T295I,1
A872V A872V A872V,1
K191K E4E E3K,1
R440H L315M,1
S266L S266L,1
A292E A292E A292E,1
E545K E545K E545K,1
G81D G81D G81D,1
V2795M V2795M V2795M,1
E199K E199K E199K,1
E270K E268K,1
H1332H E412K E412K E412K,1
R1447Q R1447Q R1447Q,1
E1262K G1912G,1
L863L G1793R,1
Q1700H T2834T,1
D2852Y T590T,1
G1379S G8G,1
L5640L D1628H,1
G229A E115Q,1
A3445A G2730G G2730R L3572L,1
I150I D437N,1
S62S E810K G1304R,1
G1463S G61S,1
P704S S526S,1
G964V Y1163Y,1
E179D P5450L,1
V660V E544A,1
D724N S739F,1
E122Q D37H,1
D5462H Q3988*,1
Q8165Q K361K,1
L287L V319V,1
E746* R787*,1
L2679V L2479L L2347L I1006I,1
S1483R D1482H,1
E1393* R428H,1
P1421S S1362C,1
R1046R G771D,1
D182Y M753V,1
R483R Q597*,1
Y847* S687* L371I S348*,1
I334I R628*,1
I606I I752L,1
I372I F241F L50I,1
Q1244H F154V,1
E1252* R1128C F177V,1
V792I R664I A356S V331L K14N,1
R1464W S1241Y L819I A193T,1
E1135* K614N,1
S1316S E521D,1
E2046* I284I,1
E1983A K568T R43W,1
S452S T1470T,1
T165S S149L,1
N252S A154A V145V,1
I851V L4159F,1
A1136V Q1487Q,1
F307F F420L,1
E2125* R1731C,1
P78P S3C,1
S225Y L257R,1
G345G R469W,1
R302* L729F P1634L,1
K192E K680Q E932*,1
E802* D220Y,1
R536* R46Q,1
V79I R650I,1
C1357C P848P,1
P627S H2549R L3720M,1
G252G F42L,1
N632N L362L D3N,1
S165A R769R,1
F1223F F1000C,1
K374E S430S E454D,1
F327V R645*,1
S11L S311Y,1
L154V T278M V334I,1
T331T V540A,1
S1159F G525E,1
V263M F520C,1
Y3460C A1643V V172A,1
R408S E400K,1
S1216F L1231L L1235M,1
L259L H177Y,1
F67L F87L S98*,1
D595N G276A,1
D993E E992Q,1
T808T R1397Q N1804S,1
T834M T874M,1
D462H N280K,1
R1693Q R1638H,1
V164V R271C,1
G69G T932M,1
G1940G A1207V,1
R1498* K1139E,1
R2002C R549Q,1
A132A A125T,1
E561Q V248V,1
P477T H573D A820A,1
A725T P321S,1
D610N D355N L351L,1
T19T S248S,1
R273C M246V,1
G250G E252K,1
D24H E79Q,1
E178K D56Y,1
S1293L L1702L,1
P254S E499K,1
E1278K A60A,1
D1150Y E978Q S107* W33*,1
D451H E454Q,1
F39F F99F,1
E3402Q E2635* E2352Q E1067Q,1
L446F A455V,1
S161C S83L,1
E806Q H423Y S421F,1
Q1368* P1378L,1
E707* R832*,1
D1091N D178Y,1
L819L S68L,1
D561N E727K,1
E118* S459Y,1
E250* R118Q A69V,1
M1387I K1353R G1203C I463L K149R,1
D53Y I473I L575I R830Q,1
S1737A P1508L R64I,1
R1363* R184* R144*,1
A1615T E1512K E563*,1
V458V I396T,1
L10L N77N,1
E351D E321*,1
K145T K441N,1
E330* L660I,1
K85N R1218I,1
T1671I F1337C L1244R,1
F1991F F2397S,1
E2923K F2266F A1861T,1
R1319Q R714C,1
E30D K131N,1
V721V K349I,1
R338C P152S,1
K544T E288* R236I,1
R512* K718N F1023L S1170L F1579L,1
R1325Q R352* S316Y,1
D17N F90L,1
E2529* D2219Y K2059N R1324C,1
F234F F87L,1
I195I D43Y,1
S704L E394K E108E,1
S555I I710S,1
R410* K530Q D616V A707A,1
I219I F258L,1
V58G K113T,1
P420T R496C,1
F295L D244N,1
S286L D213N P155L,1
W279R K331N,1
V222I F424L S509F,1
V573A E329D,1
R232C L317I,1
D1675G R1302I S814Y,1
R155I S1064* K1139N I1607S,1
S1524S K1207N,1
G280D R682H,1
L9L F335L,1
R78R E64K,1
D382G I758M,1
K835N P299P G261E,1
E665* A434T,1
L141I S323Y,1
S297N K485K D1323N,1
S1140L A870D,1
C205* D33N,1
K771N E727* A605T D400N,1
D226N E1184*,1
R1246Q Q957H,1
K193T E216*,1
E123D F369F,1
P70S L26L,1
E197* K715N E783G,1
P1476L L925L E598*,1
S1390* F1150F E823D E812*,1
K701N Q90H,1
A125T N97H F19L,1
L117F R91* K23N,1
N229K S264S,1
G181G L414I,1
R231Q E385*,1
F106F F255F,1
S284Y L339F,1
D192N L118I,1
C50C P133S,1
F1250L D1097N,1
I1410I E1433D,1
S1117Y G270G L126I,1
I413I F104C,1
E536* S437Y R244C,1
D763D A374V,1
L1283L L1273L,1
Q257H T261T,1
D218Y G214E,1
S636P G943L,1
A820D F572L,1
T571T P418S,1
E1199D Q1070H,1
Q1631K K1250N,1
G1743E R1130P,1
Q374L K74N,1
E490D K826N,1
L456M H506Q G553V L1904L S4407T T4580T F4853L,1
Q684K M1022I,1
L394L F644I,1
Y250F Y11C,1
R681H L794L I890V,1
R264L K1703N,1
G1560C E1005K D824Y,1
W501R I1063N,1
Q449R R3Q,1
I792V V746V,1
R129H D10D,1
Q1087R R2017W,1
D4126N F881F,1
T203T G53R,1
P2514T K2182R,1
G4184D S2155S,1
R228L A414A,1
S378P A357V,1
W71* Q69*,1
I1190F N725D,1
A2023P A1318S P993T R248R,1
R34C A210T,1
C847C A1012V,1
R69W L603I,1
H2285R R1082H I1045V,1
W974C L964L,1
N208N R37H,1
R810T P922T,1
V1385V L403H,1
R93W C378R,1
A205A E184E,1
R1659K I826I,1
G513V I399L A366D,1
H4777L K263N,1
R918K R1073L,1
R1666Q G260S,1
P488P I547I,1
L245F K601E,1
T645T G1025E,1
G159R E586K,1
R47P R46G,1
A111S A176A,1
L859L C441F,1
S1177L P2231L,1
G1599E R4233K P3096L,1
P453P H1008Y,1
A116V L114V,1
G495E E1708K,1
E1646* A873A,1
V865F D495N,1
K441* L444P,1
G2487G R249L,1
V686L R548W,1
S249* L312L,1
F149F H283H,1
W286* E379D,1
T221T R223R,1
W433C A402V,1
L1479Q R1335G,1
P735P S387*,1
T120T M442I,1
P349P P107P,1
V590V R142I,1
A4378S R4044Q,1
D183E G322C,1
A167S E492D,1
D1030Y E374K,1
H462N R248M,1
V4513M S4669S T5060A,1
C7341Y A5812T,1
A383D D429D,1
N1532K G792G,1
I645I L105L S590N,1
S590S E690K,1
L115F D838N,1
T1420T E1771K S294S,1
I731I A1441A E876K,1
R1199K M1747I,1
L749L R1578R,1
D703N E512A,1
R287G T2024T,1
R3979* R2175H,1
M1053I S1128F,1
V477V I314I,1
S38N S237S,1
C14S Q206*,1
S71N R366K,1
P472S D3828Y,1
F4094F T4340I S742Y D3117N P516L V1157V,1
N19S E1670K P2115S,1
D723D D1185N,1
V2217V G1600G P759S,1
A2137T E447K,1
I76M G80E,1
G690G D616N,1
R2386C G2375E,1
R1765W K2450K,1
P161S I71I,1
R1095K E8112K,1
P2584S W2547*,1
E682K H707Y G912E,1
S272F P302S,1
R85Q P236P,1
L144L P34S,1
V800V R981K,1
S560F A517V G347E G155G G125E,1
S497L G203E P385S,1
G805E D92N,1
L1831L G723G,1
K1100E D1702N,1
D132N I235I,1
D3657D S3997L,1
346_347SL>SL,1
S174S G454D,1
L981I T320T,1
P4108L I4109M,1
E89Q L107L,1
F193S A180T,1
Q797H R336Q,1
T72T V376I,1
D1009N S116S,1
210_211PR>PR,1
F1873F M584I,1
F859L F677F V148V,1
V2319V R3537K,1
S431L P403S,1
E1201E E1342K P430L G255R,1
G160E P2570S,1
R34W G305E E126* G81E,1
K384M K237K,1
E278E E278*,1
D679D S184F,1
G1068G F1049F,1
E2030K S1085F,1
L1384L D373N,1
R751W G47R M1200I,1
A144S A162A,1
E321K R311K,1
E397K P766S S33T,1
Q1523Q R1278K Q1544*,1
F1764F L1121L,1
K119K P78P,1
R1803C T2073T,1
S913S F1366F,1
F641F Y1556Y L1933L,1
I355N P870L,1
P801L T1211I,1
A146G A146G,1
R1385I R1385I,1
D135N R422Q,1
F439F L1417P,1
1357_1358LL>LL,1
P1042S G1040G,1
P4159S S4509L,1
P686L D478N,1
W119* F236Y,1
R901R S1494F,1
1099_1100PL>PL F1917F,1
R1451K R1617K,1
L187L G239Q,1
K1896R A79V,1
G551S L2673L,1
L1257L S809F E1141K,1
E496K A255T,1
A155A R360Q,1
L349L E115K,1
L1896L A989V,1
D565N T99I,1
S317F Q183*,1
T20I F275F,1
T316T Y710F Y820S,1
L729* Q692H,1
L1023P D649E,1
Q401L G57G,1
P464P P989P P1238P D2779V,1
P1507P A2342A,1
P2592P G1552G,1
Y987C T523T,1
K5462E M4521V H4052R,1
I616I F1655F,1
Q245H L619L,1
I359I G537G,1
P585S E377K,1
I31I T20T,1
I400I V265V,1
V155V R1044*,1
W1771* L592L,1
L759L E620K,1
G90R F38Y,1
L401Q R1595M,1
L703M P637T,1
Q581H I576N,1
T569T K582T,1
R273H E51*,1
R1616W H1349Q,1
G332V E399*,1
D1849D L1034P Q161H,1
R263C A744S,1
T1946T I773I,1
K289N L686V,1
G107V R91Q,1
V1612V E1611* C1288C F439C,1
S1111F K1632N S1747F C2409C,1
S145L R711W,1
K204N R99Q E52*,1
F250L R734C,1
R65C A501V,1
D375Y V294V,1
R1263P R1263P,1
S5403F L5952L,1
T1018I F1249F,1
S120F E1414K F142F M1162I,1
G1003R E3010K,1
E330K G862G,1
E270K G224E,1
L291F E439K,1
I1688I P1075P,1
T1383N S672S,1
V494V Q5*,1
Y163H Y163H,1
R187C E855K,1
G305E L29F,1
S329S H51Y,1
P153S N817S,1
R8117Q R7898S,1
Q102K L235L,1
R646L I27I,1
T3900T Q1307R,1
L6839L K181K,1
R59Q E25V,1
L37M L37M,1
D953E R785Q,1
E286A E286A,1
E119Q E119Q,1
T279N T279N,1
D66N D66N D110H D110H,1
R995G R995G,1
A438V A438V,1
M71T M71T,1
S582L D520N,1
L2171V L2171V,1
E306K E306K,1
E153K E153K,1
A186V A186V,1
K2025R H1991N Y2047*,1
P73S S31F,1
D694N R1775R,1
E682K D1057H,1
M170I H91R,1
T1787T I1664I,1
S934L G990E,1
Q1531* P1063L,1
R741G R740Q,1
I156I P698L,1
A113A Q281*,1
G284G V1295A,1
R877Q P723S,1
G703S G505G,1
D942D P933L,1
I209I H210P,1
R1231W Q1215Q,1
A231T Q248*,1
A780V Y741Y,1
T151T A78A,1
A2547A A2049V,1
D5725H E1639K,1
R489T D409N,1
E176E L47L,1
R455* R579*,1
S418S D855V,1
L198L R478*,1
E368K D419H,1
A878D V132V,1
Q299* S620N,1
L536L F897F,1
E747E E1848E,1
R92Q D672N,1
E110E I64I,1
P37S V52A,1
C1408F E1158*,1
G2395E S977S,1
G2035G P1821L,1
L425L E57D,1
T62I Q181H,1
R629S N429T,1
N806D L384T,1
S900N T859A,1
W1413L G2937C V4456V,1
P910Q R307S,1
F39F E1120K,1
L2227P K1139R,1
P612S S292F,1
D503N G423E,1
R265C L264H,1
S524L E302K,1
E407E E407K,1
G1213G L1404M,1
G2014G E132D,1
M1152V N73S,1
V307V P179R,1
E1239K F1342F,1
R1640C S2507N,1
171_172YP>*S,1
E135K A22V P87S G48D D128N A14V E181E G83D,1
K59K L70V S18R K59R,1
R1482H E3922D,1
F434L F496F,1
R465H D521N,1
R271* R221Q,1
S167F G2719E,1
K191K V434M,1
D507N D313D,1
E62D A454A S543N R948C,1
T335M R168*,1
E185D A93T E9K,1
A411V R333Q A88V,1
V197V F303V L316M R343W,1
L329M D75N,1
E324D F460F,1
P340S L312I,1
E568K I381I,1
Q129* A150T,1
R282H P403L A730S,1
I710I T1201M V1797V,1
S125S R333Q,1
I417I R517C,1
S546S P1612P,1
R554Q H435H V397A,1
G1201G G559V A473T R455H,1
R667M R455Q,1
R204Q A105T,1
P373S R290*,1
T430T N107H,1
K162N E235* V495A,1
F383F R157R,1
S63I E339D R388C F834L,1
S2264S S2114F,1
R371C E1375D A1648V R1925C,1
V153M F205F,1
L376F R1449* D1460Y,1
R1450Q G1553G A2608V,1
R91C G296G,1
D737G A446T T371T K68K,1
E1012D R318Q,1
S390S R218Q,1
P1100H R975Q,1
A323V E150K,1
G614G Q69H,1
S569L F162F,1
F223F G399G,1
R761H P531P V437L T33S,1
V476I E873E D1394G R2024Q P4301P R5069K,1
G219V R937W,1
D485Y A99T,1
T1103I S1101L,1
S53T L182L,1
D53Y A85A,1
E219* A168T,1
G733G F893F R959W,1
K1347N V693L R590Q R334Q K65E,1
Y2364Y T1495M,1
D205N G406G,1
R329* R297Q,1
R219C S540P,1
R451H S758L,1
K310N R195Q,1
F42L I792I,1
G246* S877L,1
A663A S640L,1
R485M E462K,1
R101C A304S,1
S509L F552F,1
E488* A378T,1
F344L H110H,1
P1791P S1747S V1392V R593I G586G D320Y G8G,1
K238R G269R F1873F,1
E1095G R762H D664N D207N G176E,1
I114M A27S,1
G1077V L870S R344Q R71*,1
R712H R110*,1
S1550F K1464E S706F R223*,1
R1090I R1077W,1
A144T R332W S664S G786C R807R R1041* R1051C A1663V T2107M P2239Q I2419I V2966V S3407S R3454C R4632R R4959Q,1
E572D R1016Q L1650M S2812Y E2831K N3419S R3594C D4918N,1
L280L K10T,1
R177Q P157L,1
D202N S87Y,1
R119M A81T,1
V870V R67C,1
V236I D727N,1
A434V R1006C R1276* L2110V,1
G684V D384G A369A,1
Q129R E759D,1
R1136W R527W,1
T1548T V1229I,1
E449* A383T Q233Q,1
Q859H S405S,1
R115H S1221L F1499F,1
E131E M297V,1
H733N I659I,1
R36* A169T A277T,1
R179W R291W,1
E436K D502Y,1
K361K R594*,1
S479F R921* P1061H,1
A28A E5*,1
R171H G213D,1
T135T R451C,1
E45K E137A,1
E348E V210V S48S,1
D492N D435N L409I R274M,1
A507S R305Q G128R R44I,1
D616Y G256*,1
R13Q R993H K1072N,1
R153Q E55K,1
R168Q A138A,1
P186S A765A,1
L555L L390I G354G,1
R2778Q E1447E V490M,1
S281S I134I,1
Y150Y A358T,1
Q220* A45T,1
T1174A V420V T177I,1
R63H D1274N S2386Y I2831I D2964N D3023N C3098Y,1
S54F G240G,1
L793F D259D,1
S151S Q775H V1303A L2613L,1
S252Y I275V,1
S1725L V1378A G411D,1
E47K F135L K282N,1
L512I A352A,1
A1924A Y1780* R937* T765I S532F,1
C633C E1170K V1302M A1450A F1896L E2614K,1
F51F V205V,1
R12Q D496H Y620Y,1
L18L G337D,1
R355I R130H,1
L1470F R1073C,1
E627* A734T,1
N792D R1328H A1502V S2546Y,1
E397E A114T,1
T711A E637E,1
R8738R S6349Y E5037K R4764* S4266F A4000V V3934V P2759S L2710I A1923A N1900N W1780R A1524T V261V,1
V120A K329K,1
T1833M G1282G,1
P34S P87H P250S,1
K258K F485F,1
S266Y A412A,1
G798R V463M,1
T12A R174R,1
S995S D342N,1
R41Q V171I,1
N390N T581M,1
A260V H385H,1
G119R N202H R902C,1
E229* I826I,1
R65Q S226F R242C H429H,1
R32Q L348M,1
R71* R107H,1
N500S Y407Y I298I N125N,1
K1197K R860C G633A,1
D1523Y K704N E390D,1
R285Q R471R,1
S195N P201P,1
D1022N R982C D797D,1
D653N R564Q E366K,1
V624A R240H,1
A2162V G544E,1
582_583AL>AL,1
E146A E146A E146A E146A,1
K2057T K1239N A747A,1
S216L R390Q,1
S15P R363R,1
P139H A151T P1080L,1
G2321G Q2353H,1
T1307T R417I R258H,1
S43I D1841Y E1966* E2360D,1
F2246L L1454I L903M S859L,1
G947V V756V K186M,1
G224G H258Q,1
A61V L146L,1
S1593N S1446N E1411* K227N,1
A1042S S1153S R1251W D1313N,1
R666C I466L,1
A335T G371S,1
A734T L569I,1
A692T G760G,1
P447H F241F,1
R214C R145C,1
G2R R89Q,1
G668G A559T,1
L423I L1518M,1
A422T N26N,1
A153V R231*,1
I739S R385Q,1
H1163Y N523T,1
E3149K S3079Y A3005T D2619N G1787E P1398S R574I,1
G637D A689V N750N P1152H,1
R1260H R584* S61I,1
G194D K171N,1
K273T F1235V,1
P2976H D2728Y K2675N Q2083Q K123N,1
V1271A E441K F338F A44T,1
H1005N I1043I R1058Q,1
T376T E329K R224H,1
T306I V552V L796I V1633V,1
W278* A304A D716G,1
Q300H V54I,1
I38T A430V,1
A381T V870I,1
A167T G801G,1
A145A Y167C,1
L89M Q99K,1
Q43R S259P G424D D540Y,1
S439N P1231P,1
D2004Y P1829L R1426*,1
A422T R191Q,1
E99* P558H G906V,1
S44Y A192A,1
G640G G861R,1
A145S V273V E329*,1
R210C S220L,1
A843T C387Y,1
R424Q R407* A171V,1
R1259W C568* E438* Y181Y,1
E255* L224I,1
K450N R705H,1
I449I E176D,1
E644* E918G,1
R287K H200R,1
N1203D L974M R82*,1
K975T R303C,1
E38E A412V,1
S137S I442M,1
S206F L353L,1
R39W R649*,1
G492V G1339G G1820R,1
E708D F860F,1
R477H R543W E1433K,1
S22S R211Q S301A P744L,1
W1757C F1567F P1352H,1
W1106* S1008L,1
P611P C160Y,1
R561R A1129T,1
E462* Q935H,1
F1192C N1747S D2438D A2711T R2842C,1
T1597T R1443* A942V,1
V27A A23V,1
K354T C439C,1
R1345* N1138H R1067Q R94H,1
R327Q G365R,1
R1574R R50W,1
S456S S316S,1
P859P P1060P,1
L1948L V682V S372S,1
I323V L15L,1
R135C K469N,1
V129I R326H,1
E396* C289C,1
P2802P V2021V E578K,1
S810L A1428T A1792T I2050V,1
G557* S514Y,1
S116N Y202H,1
A731T D773D,1
G959C R326Q D248N,1
R178M E414K,1
Q315* P916P,1
P2233S D1867N E1855*,1
G236D E166K,1
R578C R55*,1
T448T L490I,1
A143T Y680C R61K,1
A309V L54I,1
F27F L10I,1
D493G S350I,1
S634Y P211L,1
R4C D5N,1
K33N Y352C,1
R484H P455P R231H S26P,1
E184* E82D,1
P231H N432D,1
T168T V160V A89T,1
A1186A A1247V R1825R F2304S E2472K,1
H637N Y1020Y V1459V E1973D,1
Q1484H G589S A366T T143T,1
R784Q R189H,1
A403T P349L,1
C73C Q206H,1
E957D P394S,1
F665Y K349N V177V,1
I1097S R1070* A466V,1
G242G R113H,1
V414M G265G,1
V225I S555P,1
K1245T K1061E E614*,1
V450A D588N E618*,1
G1087G S697N,1
N98S P64P,1
Q203R A406T V1100A,1
R1453C R1182H V1084M H998R,1
V273I E164*,1
D169Y D263N L384L,1
A191V R279H,1
E155D K130T,1
R390W R47H,1
R188Q L285R,1
A414A A306T,1
P1083P E972K,1
Q181Q G89G E46D,1
A1123A R1010C,1
A7060A E5182* A5113A K3246N V2851V N2676D E1618* E2145* S1162Y T863I G408G,1
K576N Q820Q D833D,1
P414P P104L,1
*229* N37S,1
E107K R441Q,1
D596D G698G,1
E225G R64M,1
A2711A E3410D E3795*,1
N500T R429H,1
E3532E D2727Y T2532T T1546T,1
A733T R279H,1
R868Q G333S,1
A95V A489V,1
P1885P K1575Q D967G I526I,1
L893S D949G F1543F A1715V,1
T366A L331I,1
R1101W Q629H R372I,1
S547Y A113A,1
A199V A289V P1432P A1892V,1
V847M F1803F,1
L8P D13D,1
V91M M108T,1
E175K A21A,1
L688F P136T,1
E153Q G159E,1
I204I S250C,1
V593V V2938V,1
S872S L1105L,1
P2233S I2200M,1
P105L E136K,1
D355N D366N E377* E390Q D482H E490Q D502N D507H E513K,1
A1414T N328N,1
A1910S P381P,1
M1596I L229L,1
Q978* K1370*,1
E145* S354F,1
R1823G Q1821L,1
A1009G A1057V,1
R822H Y1112Y,1
G207G R89W,1
Q5140R K1233K,1
T105I E46K,1
G2137G G2093E,1
R626H N4008N,1
A1818V R3395Q,1
G2647S T2469I,1
S684L P582P,1
Y1187Y E1328E,1
S201R L438L,1
L96L S310F,1
D1061D S135A,1
R204Q A5A,1
R2193C Q1624*,1
R255H R347Q,1
R5154W P2568P,1
P521P S543L,1
D121N N493N,1
G1489G C225Y,1
A3510V N1956S S1408F,1
D1931N H261Y,1
Q428K Q1474R,1
Y1581H R585C,1
E11Q E54K,1
N7N L184F I66I D128N S97S H244Y E181D Q37Q,1
A141V S101S,1
A8262A G3943G,1
E1096G T129T,1
E1071E R1051T R1031K R1030R R71L,1
M2459I R4927W,1
V987A Q1881H,1
80_81EG>DC,1
H19R R34W,1
I591I S899C,1
R273C R158S,1
Y236C R213*,1
E180K Q689*,1
P292T V258A,1
Y466S A637A,1
L420L S229L,1
S1134S S949N,1
R299W R758H,1
A739T Q4R,1
R439Q C316R,1
D722D N532Y,1
R222C P596L,1
R1925Q A4471A G4550G,1
G33E S400S,1
R846* R47*,1
G1544R R897G,1
G76R P74P,1
Q3568E Q1610H,1
E380Q E166*,1
S723P S723F,1
L1383L G2481G,1
A488A E2111D,1
P113H Q50R,1
V176A L148R,1
G3266E E1073K,1
G1955E A1244V,1
R205Q G1217*,1
D405D R305I D66N,1
R784Q T769T C670C,1
D428D K388N,1
C678C D269D I244T,1
H546N T744M,1
Y242Y K115N,1
V432A I348I,1
D213N S256N A470T,1
A524V E94K,1
F1070L S948L R428C F426F R383H A126T,1
V32A A213A,1
G249G V304V,1
R759I V137V,1
P502P G618R,1
F1559F L1470R S403P E128K,1
R573H V449A,1
D1018Y V950I D566D V447M,1
Y452Y C530C P740P D903N,1
N107N G90G,1
I347I S650L,1
E911E H1430R K2234T G3689G,1
H557N Y772Y T932T T1079I E1111K,1
C386Y R557W,1
V1673V R1436* F1242F E823* T637M,1
E587E A494V,1
P350L R146C R99*,1
L21L A351T,1
V654M V55M,1
S301P L131L,1
R249H E372E,1
L787I D544Y R514R,1
I337I K311N,1
V419A M278I,1
M344V A139A,1
L324F M277I,1
A895T A933T G1136G,1
R792R P415P D403N T183T,1
K238N G676E T809T D1394D,1
T535M V296I,1
F149F D396N,1
R249M I195M,1
V600E R146W,1
K454R L714L G1402R,1
E865K P4820S,1
226_227VL>VL,1
745_746YG>*C,1
M217T P96Q,1
F385F T341T,1
L833F L861Q,1
E542K C901F,1
D7456H D7417N G7388*,1
Q187R R183Q,1
F284V L299L P308P,1
R202Q A165A,1
Q216H Q214H,1
A2640V T1762T,1
R722C L1921S,1
P402T T748T,1
L560L D436H,1
G392G R147M,1
E317E R823H,1
S1405L A317T,1
I455I E115K,1
E1495D T1248T A287S Q34*,1
A628T A628E,1
A873A P232P A1231D Q1067Q,1
Q622L S585C,1
V109M G306R,1
D2185D L1644L D1698D,1
E585Q N334S,1
E59E Q648Q,1
G33V K163K,1
L459L S487N,1
R836R T629T R521K,1
V3091I N1878K,1
T38I Y313Y,1
K27E E210*,1
K1100T R574C,1
A603T E468K,1
G170G S243L,1
R1384C R1386H R1400R L1922I,1
E600K R532I R371Q,1
S257F R183Q,1
E274K L184I,1
D167N P141P,1
D80N L284L,1
G63* G1310D I1795I,1
E74D T368T R1028I S1971T E2122K V2430L,1
R2951W E2810K R2035H K1782N T1199T,1
A746V R771W,1
M919I R357Q,1
T1404A E862K,1
R728M E611K A6A,1
I340I R851R,1
R749W R91I,1
E126D R203H,1
R100I L461L,1
Q1170H K1151N,1
R269H D464N,1
S476S R554W,1
S1396N V1313A,1
G844D L107L,1
R2544Q E1261* A1066V I858T R293W,1
S2492L G2122* R2061Q R1464Q D1063D D800N A596T D228Y G85R,1
C170C S488Y R720C,1
D1414N G687G,1
A81A A893T R1133Q G1156* I1802I,1
G1056S A1217V G1334G,1
D1197N F1113F,1
T376T P270P T170T,1
R701Q V594A G522E G464E,1
F91F Q560H G859G,1
G2969D V1966I A1281T S1049L A14A,1
E1094* G908G E635* I159I,1
R196* R1387C,1
R171C R506Q,1
R151H A99A G15S,1
A137A R354Q D567Y,1
K805N K293N,1
L808I E731D,1
L143F R38H,1
A1523A D822Y D150D,1
E230K E565G,1
M17I A189T,1
H113N A278T F722L A1186A,1
K71N R922K T940I,1
G25G A1725S G1761V A1981S K2206N S2216F,1
A683T R678H E311D R122Q,1
A31V S447S,1
G343S A624T Y1499Y R1777H R2020H,1
D1558N R1458Q L1237R R565C,1
R641Q R406Q,1
S616S I531I,1
R392* A172V,1
F34L Q441H,1
I2026T E1547G E1446* R1427H K1273K D1222N T899M D547N,1
V590G D378Y Y335Y L250H,1
V452V R311R D55N,1
D1937G R1810R D1608D N1607N L1454M R1296C R385C,1
P413P R262C,1
D24N R78C D131Y D180N,1
I19I I75I,1
L268I S18S,1
S117S S9S,1
R123* E167K,1
I282I T699A,1
P94L A203T R285W,1
S1787F H1668Y L1656F T1576M R371C,1
E436K E213K I143I,1
L889L A330A,1
P100S S143S,1
G579G L607F,1
E76D A172V,1
E206K Q495H,1
Y177Y A192T Y423C W596*,1
G54G E66*,1
E105* E144D,1
D399N L23L,1
A422S T285T,1
S1140L E82A,1
A713T G193D,1
L145I H3H,1
R329Q N256I,1
L981L R814*,1
H1011R D953D N16S,1
K358N R297H,1
E335K R360H P493L,1
A365V I158I A16A,1
R189H R39W,1
E229K G127C,1
K642N V515A G295*,1
R1191C F2088F A2474T C2639C T3765T,1
V492I A76T,1
L27M F198L,1
L7118I G7008G R6793H I5955I M5692T M3211I L4967I Q3132H E2990K T2947I R2163R S2644S S2316S S2152* R1928W E1802* T1341A R1156* Q683H A154A,1
D271Y K47E,1
I184I A298A S331S R485C,1
S81S R92* A127T F161F,1
A750A A671V R324C R254R,1
S1780L L1237I R743C E412* R299*,1
M1138I D1081D,1
T276T P47T,1
A244V A218D,1
V2358I C1672C K1621Q,1
R237* R402C,1
R109* A4D,1
N113S V257I,1
R1936R P1368L S1136Y N1092S S984L,1
T179T T593T,1
G637G R568H,1
F116F T273T,1
F673C R78H,1
Y737Y R579* L339I,1
K388K R467Q S638S,1
P449H Y124* E24D,1
T117T S273S G999G T1363M R1821C,1
G894S F772F E331D R135W,1
S577R I327T Y173H R40H,1
A186T P219L E269D R477H C885C,1
S1476S R1905H,1
L45I A386V,1
D190G R415H,1
G121R F168F L357M,1
P433L D413N Q385H A185A,1
G459S R377Q R136H,1
T326T W260C,1
R87H R608* C993C,1
Y746Y A783V,1
K126E F105F,1
P502P A476A R47H,1
E657D A787T R814H,1
Q108Q R535Q,1
K409N A784T A798V,1
R13C R438H,1
K176K L813I,1
F59V I122I,1
S169P T45T,1
V411I R312H,1
R29Q E492D K638N,1
L1852I S1631L R1627W G1432G L734M I511I,1
E166* E560K I602I,1
G1465D R1453M,1
E239K Y356H,1
R284Q D306N,1
G98* K266T P419P,1
Q3058* A2412V L2250I R2218I G1298E E1024D Q453H,1
E524D D91N,1
L1171F R1089W R1042H G861R R472I K94N,1
S64P Q500H,1
A25T P46S R779*,1
E718* D665Y,1
K149N S369S,1
N149H R369R D483N,1
R467I D806Y,1
R453C D339N,1
E1200K A286A,1
E88D V286V,1
G742R I191I,1
D923N S580P V175V,1
V101A E205*,1
R5282H Q423*,1
R125C P1401P,1
R1378W A4273V,1
A2169T C1534Y A1145D,1
